src_event_id,dst_event_id,weight_sum,weight_mean,support
11700,11737,0.3085345923900604,0.3085345923900604,1
11050,11087,0.3085345923900604,0.3085345923900604,1
11600,11637,0.3085345923900604,0.3085345923900604,1
12200,12237,0.3085345923900604,0.3085345923900604,1
12800,12837,0.3085345923900604,0.3085345923900604,1
13500,13537,0.3085345923900604,0.3085345923900604,1
7750,7787,0.3085345923900604,0.3085345923900604,1
8550,8587,0.3085345923900604,0.3085345923900604,1
7700,7737,0.3085345923900604,0.3085345923900604,1
0,37,0.3085345923900604,0.3085345923900604,1
3600,3637,0.3085345923900604,0.3085345923900604,1
7650,7687,0.3085345923900604,0.3085345923900604,1
400,437,0.3085345923900604,0.3085345923900604,1
850,887,0.3085345923900604,0.3085345923900604,1
950,987,0.3085345923900604,0.3085345923900604,1
1500,1537,0.3085345923900604,0.3085345923900604,1
1850,1887,0.3085345923900604,0.3085345923900604,1
1150,1187,0.3085345923900604,0.3085345923900604,1
5700,5737,0.3085345923900604,0.3085345923900604,1
5750,5787,0.3085345923900604,0.3085345923900604,1
